user_id,id_contact,age,spoke_with_agent,application_ts,documents_send,documents_recieved,flag
0f6dbb704713df1a41828a31323be5e5,718928107,38,0,2019-07-19 14:46:45 UTC,0,0,0
ec718dd7467464bafec9eaf2c2a912b2,720939200,26,1,2019-07-21 14:42:32 UTC,0,0,0
2addeec6552c93ac7fee9b4fed16fbfa,720563815,24,0,2019-07-21 08:25:48 UTC,0,0,0
e819fccce1e9943653cfa4a4b33540c4,721998557,27,0,2019-07-23 11:46:43 UTC,0,0,0
5183bd6ad40dfa366f4de88737779d83,718799318,31,1,2019-07-19 10:05:20 UTC,0,0,0
851f157e51a4909effe9b7cc4ad2fd4a,722035650,50,0,2019-07-23 16:33:18 UTC,0,0,0
3701f081067c888462949278e33bcd6c,719575756,33,0,2019-07-20 09:32:05 UTC,0,0,0
966ab400bee0a54f7722edf8ae7c9c69,720849256,26,1,2019-07-21 12:45:49 UTC,0,0,0
7f23a85af59f3c74d083b684b297ccb9,722114766,25,1,2019-07-23 20:41:43 UTC,0,0,0
ad5a2991bf6af4687ee17ff30b1d1750,719580780,33,0,2019-07-20 09:43:24 UTC,0,0,0
a9a2b18c7dc8c680887af1869bc2e580,721978597,38,1,2019-07-23 09:55:25 UTC,0,0,0
e4aa0f4679e9e867daaf8d42a0b81e05,720250107,25,0,2019-07-21 05:35:54 UTC,1,0,0
c1ee840293abb5fcca4871a8f5a37a26,721607552,20,0,2019-07-22 13:16:21 UTC,0,0,0
625bc09c275e9adc2c9e87b1c7426bfe,718614161,46,1,2019-07-19 05:23:25 UTC,1,1,1
409f34bd94b897de16b7ed766fcf3fd9,719114180,38,1,2019-07-20 02:46:45 UTC,0,0,0
472dd0bceebcfa079d556009582d831b,718595241,38,1,2019-07-19 05:07:17 UTC,0,0,0
09696103786d9314d79c77d29329a519,720245518,26,0,2019-07-21 05:18:03 UTC,0,0,0
b6357f0eab1575f8e5d229ffe1661f17,719312512,43,1,2019-07-20 06:32:08 UTC,0,0,0
851b962c11d76e3d7e1f892247966a14,719565229,37,0,2019-07-20 09:10:48 UTC,0,0,0
117c48d4621c86a457edc4135c2785a7,720271266,34,1,2019-07-21 06:28:22 UTC,0,0,0
ff0c4f9a756ef3a8db3eec71f883fe77,719934522,33,1,2019-07-20 16:06:19 UTC,0,0,0
285c70afa92b327a8723494cf48790b9,722016759,31,1,2019-07-23 13:35:59 UTC,1,0,0
1d0859627dbe40b06171b451c3d69038,718775526,45,1,2019-07-19 09:19:45 UTC,0,0,0
5edbf757be22fde3ae9d5c79971294d1,721037319,21,1,2019-07-21 17:19:24 UTC,0,0,0
dfcef573f34f8108bd1d7688118a192a,721733230,22,0,2019-07-23 01:38:22 UTC,0,0,0
97bb088dcbde3d3f6538e8150677284a,719692817,41,1,2019-07-20 10:15:51 UTC,0,0,0
22052c4906d079791cdafcfc8a855b5e,720834597,20,0,2019-07-21 12:04:40 UTC,0,0,0
2b1c40915a256835c6bd3d6078dc237a,720769590,21,1,2019-07-21 11:10:25 UTC,0,0,0
ae7edfeee2276d293683e4a95461915b,718816675,39,1,2019-07-19 10:45:28 UTC,1,0,0
34f1546a4765ffb8506f3e470a82e428,722110722,34,0,2019-07-23 19:56:12 UTC,0,0,0
1359548428ae8f25a1dcebffe18f1482,722028222,45,1,2019-07-23 15:13:03 UTC,0,0,0
000a572cb1073e39b7673d10afb4bd62,719032099,22,0,2019-07-19 21:15:44 UTC,0,0,0
ecce4ff259f797bb65c56712a3eb1295,721593567,36,0,2019-07-22 12:18:07 UTC,0,0,0
df4f8888322fe496f44cd9942b70192d,718533999,42,0,2019-07-18 21:08:24 UTC,0,0,0
df4f8888322fe496f44cd9942b70192d,721046809,63,1,2019-07-21 20:28:27 UTC,1,1,1
730bc39b76dcecaaa6cd2ea8d5e7c8a4,720848871,20,0,2019-07-21 12:44:43 UTC,0,0,0
4469677539a8fa6e9e771de9453a8eed,718844571,27,0,2019-07-19 11:35:40 UTC,0,0,0
376474a6faaaa99ff8d058783b95aa7c,720010369,37,1,2019-07-20 21:47:46 UTC,0,0,0
ba8cb17dd7771eba87908d710f3810d5,718926564,31,1,2019-07-19 14:44:16 UTC,0,0,0
221368d54e6407d14121b6cf8cf2bdd6,718693547,46,1,2019-07-19 08:05:39 UTC,0,0,0
fff0a7eedadc0e3e3db572b809e4f6fd,721860552,30,1,2019-07-23 07:20:49 UTC,0,0,0
b7940f6976b9105ee8761a21da948f60,719153894,40,1,2019-07-20 04:26:20 UTC,0,0,0
2e3a95d29703f46641c9d00fc36fc221,721506968,20,0,2019-07-22 10:44:31 UTC,0,0,0
e62ec2570195106d8d21fb21bd8ff692,721700203,25,1,2019-07-22 19:24:06 UTC,1,0,0
58f5ecaa997061c0dee35b6245076965,722016836,21,1,2019-07-23 13:36:43 UTC,0,0,0
d6bd52717bb98c623dee3f40e97144ea,719830083,23,1,2019-07-20 12:10:26 UTC,1,0,0
8ca4f1152cefbef5d39770acd9f17ac5,722022813,29,1,2019-07-23 14:21:16 UTC,1,0,0
358299ec46ace1a4f48a5481182631ed,720928481,25,0,2019-07-21 14:06:35 UTC,0,0,0
1560e01dbcf0497bd13bf0c6749096bc,719840794,32,1,2019-07-20 12:36:29 UTC,0,0,0
7837fd31dac42a8b1f63e268d3b88f61,719160723,20,1,2019-07-20 04:54:23 UTC,0,0,0
ae2127e7ab03b60629cb0651515ade70,720276596,38,1,2019-07-21 06:39:58 UTC,1,0,0
35e1ee94834557c561541fe71149aa3a,721762027,40,0,2019-07-23 04:50:05 UTC,0,0,0
89472e06de9b9410c0a313eef01bdea0,721040458,29,1,2019-07-21 18:18:38 UTC,0,0,0
dd8b030b698a368885c1e1519f228faa,719356804,35,1,2019-07-20 07:13:25 UTC,0,0,0
21f1461cd81608510d0e50e07114c239,721859670,43,1,2019-07-23 07:18:09 UTC,1,0,0
a155660639177ca7b8ca0c4d4acc58b7,718865639,36,1,2019-07-19 12:20:51 UTC,1,1,1
16847eaf159bf1da653ae7529f9882b5,721041578,47,0,2019-07-21 18:50:28 UTC,0,0,0
af2fb0cb1764e43e69c8a0c0e0c9f1d8,719164294,20,0,2019-07-20 05:07:33 UTC,0,0,0
61d099d6c0889046b8ff4c5c2dff3386,720272411,27,1,2019-07-21 06:31:02 UTC,0,0,0
f743275638246a519d6fecd523d6b1e9,722108792,40,1,2019-07-23 18:06:33 UTC,1,0,0
14483de8c6b0ad3b7fa453d47133cb46,718862568,35,1,2019-07-19 12:13:40 UTC,1,0,0
ee52ce8538e67e65e8d83773ca78e979,720948561,21,1,2019-07-21 15:20:21 UTC,0,0,0
6eb36cb8aa8d186967a25a52962b1304,718936874,37,1,2019-07-19 15:13:16 UTC,0,0,0
ad45f0494b1df66832f6f4907082fc85,721137386,32,1,2019-07-22 05:07:22 UTC,0,0,0
df6d4d6f0b2f135a6cdd4198bdb98716,719884170,27,1,2019-07-20 13:51:28 UTC,0,0,0
e7fe44bc2b3454a755952d6b34754099,719938157,20,1,2019-07-20 16:27:44 UTC,0,0,0
78203a94bfa0d839a467ab96d7477994,719544663,34,0,2019-07-20 08:31:52 UTC,0,0,0
02e8c27c3a454fbfd6bdb353a481b66d,721699784,29,1,2019-07-22 19:04:34 UTC,0,0,0
45b8f16b52c6f1447bae8c11dfc1cea4,720731779,24,1,2019-07-21 10:48:24 UTC,1,0,0
b64ee809a5330df0848e17961b828f69,720818008,20,1,2019-07-21 11:21:00 UTC,0,0,0
2c565f10ce2710cce6c7edc4ce4e8dee,721046731,32,0,2019-07-21 20:20:12 UTC,0,0,0
37e2604e631b06178f033b87ffdce95f,719833317,24,1,2019-07-20 12:18:27 UTC,0,0,0
54df0d3fd27c67c8838ee9705b85e499,718793515,37,1,2019-07-19 09:55:42 UTC,1,0,0
21b8a9cedb5f68806391099b495ff615,721990398,21,1,2019-07-23 11:00:09 UTC,0,0,0
0971c8f4bf29448cef0032137c5544f9,721749300,24,1,2019-07-23 02:47:21 UTC,1,0,0
1aac5db49f551e2cae648406fb480848,720844440,41,0,2019-07-21 12:31:25 UTC,0,0,0
b8d0fa1c91f99f91dff002df042ddf38,720817391,29,0,2019-07-21 11:19:50 UTC,0,0,0
0c1ac0de9940c80b50ff21b78824292a,718650402,38,1,2019-07-19 06:51:14 UTC,1,1,1
ce799cc5539a43686f650551bc8ec579,719839193,30,0,2019-07-20 12:32:23 UTC,0,0,0
f365c8dd5e88bcc24b184f07bdd57f28,718870357,22,1,2019-07-19 12:32:03 UTC,0,0,0
32eec13c251b178a987c79f6c43726af,718778731,37,1,2019-07-19 09:26:34 UTC,0,0,0
bfab06f8300f08c3b20be1fc2ea4443e,718925491,29,0,2019-07-19 14:41:10 UTC,0,0,0
42e60799fd5939848241738ebcb0f1d4,718677101,29,0,2019-07-19 07:34:33 UTC,0,0,0
1cbab515cc3b0bf09631609509550adb,718630970,32,0,2019-07-19 06:12:43 UTC,0,0,0
1cac739f8aef20a6c094bb9745cb574a,720919051,21,0,2019-07-21 13:40:00 UTC,0,0,0
979d201e3948062616bfa2e11df5f739,718860649,44,1,2019-07-19 12:09:24 UTC,1,0,0
cff035178658efbda29991be13f04ed3,720289025,34,1,2019-07-21 07:04:58 UTC,0,0,0
a3c8f5a2f5b87776d73cc7acea7d0c55,720587387,43,1,2019-07-21 09:15:02 UTC,1,0,0
4a6c6e9b9737233b7c31b22719c11f17,718778738,23,0,2019-07-19 09:26:42 UTC,0,0,0
4de21519444031aa1bffd9b66ba7238e,719934661,54,0,2019-07-20 16:06:56 UTC,0,0,0
d45d10279983824d4bddaf1741f2eb3b,719571872,39,1,2019-07-20 09:23:48 UTC,1,1,1
7b8a0934aeed293c15cc8e9fb646dbb8,718960047,41,1,2019-07-19 16:59:48 UTC,0,0,0
d9c5e941b3cf3f58885f5435a4c38649,720010288,20,1,2019-07-20 21:35:18 UTC,0,0,0
73fc8b828c7209ccb35f9676b5007b98,720255867,44,0,2019-07-21 05:54:32 UTC,1,1,1
65e402843b4245781984a5a020c800df,720005258,27,0,2019-07-20 19:57:04 UTC,0,0,0
40097b194a39c71ee2cd22832f3619e6,721587355,22,1,2019-07-22 11:52:51 UTC,0,0,0
6aeb5c786b3e64c5f2a6099c16614204,719815835,31,1,2019-07-20 11:37:32 UTC,0,0,0
a1dfb2dd536c532127218a405f037b7b,720281271,56,0,2019-07-21 06:48:11 UTC,0,0,0
fc318cedd7e73e1066cf9107303f4a16,719060258,30,1,2019-07-20 00:52:22 UTC,0,0,0
2fef3a159512b5564ab2c8751ddb361e,721502077,20,0,2019-07-22 10:25:03 UTC,0,0,0
7bdfe2dc67652d6760fe2d9a521a2611,721052930,44,1,2019-07-22 00:24:59 UTC,1,1,1
88a14ce9853268d5ffa3581f51f6d460,720258329,37,1,2019-07-21 06:03:28 UTC,0,0,0
03a2a882b2e22c7fcca723b43648edb5,719918105,33,0,2019-07-20 15:22:20 UTC,0,0,0
24fc55be352d24b1b07168e0d122c532,719152146,56,0,2019-07-20 04:17:31 UTC,0,0,0
4570583098529c60a49adf1c3e5bb418,719583609,49,1,2019-07-20 09:47:41 UTC,0,0,0
4722175d6ac6141e8bce0f2bc0655032,718656139,31,0,2019-07-19 07:03:42 UTC,0,0,0
cd8ae9abd32b40a1d3a9820e164399eb,719720360,40,1,2019-07-20 10:56:34 UTC,1,0,0
3bf51c9c4616dd259243e54a013af734,719940170,30,1,2019-07-20 16:41:47 UTC,0,0,0
ce1011e9cac26114d8aeedfc64800315,722006015,56,1,2019-07-23 12:28:18 UTC,0,0,0
9cef75c275ddf466c5128a87db2ff5cc,718958964,38,1,2019-07-19 16:49:55 UTC,1,0,0
f0a810561b54ea11d6c318549af2b8bf,721536270,21,0,2019-07-22 11:09:42 UTC,0,0,0
0835db987c28d84865a9bd100971fc17,720943091,21,1,2019-07-21 14:56:31 UTC,0,0,0
a6e475d8372d5d7ac9327a9628728236,719835212,56,1,2019-07-20 12:22:56 UTC,1,0,0
7316f2eac9b1583c7ffcf94cb8fc8fb1,720091156,38,0,2019-07-21 03:17:03 UTC,0,0,0
bd6ca2da5850300cf9da54cd85804d69,722110099,40,1,2019-07-23 19:23:28 UTC,0,0,0
be6cc0d04df6ee6fb162bdca2b6bbcd5,720084351,30,0,2019-07-21 02:37:19 UTC,0,0,0
d371a99c120169318e3dd8067de6e1f6,718809261,20,1,2019-07-19 10:27:54 UTC,0,0,0
1965b0e3763833e39f327e9dac9e3ff8,719889252,34,1,2019-07-20 14:03:59 UTC,0,0,0
9084c5b9a0ce5111040057f3b345ffdc,718819228,22,1,2019-07-19 10:49:26 UTC,0,0,0
0cc9b769c6b1f23913d3027c0aa6dd2d,722109431,35,0,2019-07-23 18:39:31 UTC,0,0,0
458857ac25d140f250464212f9fa6888,721300465,36,1,2019-07-22 07:28:32 UTC,1,0,0
4f108af43e50ac4d453b9585271538ad,718841660,38,0,2019-07-19 11:28:53 UTC,1,0,0
b7de037919a84c4d012b14ebc760b07c,719025949,22,0,2019-07-19 19:02:32 UTC,0,0,0
5677aff71174f259dab121657e598aeb,718818768,22,1,2019-07-19 10:48:19 UTC,0,0,0
2b0f471896c92bbcbf8f2793777713dd,719713268,47,0,2019-07-20 10:40:52 UTC,0,0,0
170cc0a16bc33a9c573c7b63abdfa1f5,721616820,21,1,2019-07-22 14:00:26 UTC,1,0,0
59b388188bd1dc2328ac13d863dc2ebc,720284264,51,1,2019-07-21 06:55:08 UTC,1,1,1
7662032555a70415d1c809958833752a,719823317,33,1,2019-07-20 11:54:25 UTC,0,0,0
6252932ca7c2e6a068b39ca4cd7b033a,718591769,40,1,2019-07-19 04:54:22 UTC,1,0,0
9fc8c8bfd60842a2ef9dff55cc19240b,719291618,25,1,2019-07-20 05:36:21 UTC,0,0,0
f97b402d50b9ba95567c6a06fa201b5e,719583564,32,1,2019-07-20 09:47:19 UTC,0,0,0
7b65f700e14c19e5d14e6fe46aeca682,720096467,32,1,2019-07-21 03:51:00 UTC,0,0,0
9da4c0ac3759a0718683bc82779c7495,720260720,21,1,2019-07-21 06:09:34 UTC,0,0,0
fd8e7d32df3cb6e12c1130a9cd107261,720573215,36,1,2019-07-21 08:45:48 UTC,0,0,0
b88b881d3dd539b2bb7d98fc681a3c39,719846528,31,0,2019-07-20 12:48:37 UTC,0,0,0
c7fdca8fdc5017ad3a7aedc8fc1ed4c5,718551639,31,1,2019-07-19 01:52:17 UTC,1,0,0
58cb01fa351a3aff0829aec12d449319,718906124,33,1,2019-07-19 13:57:35 UTC,1,1,1
8ee32abc4d620e1edc9eb1dd11023ac5,719026021,32,1,2019-07-19 19:08:29 UTC,0,0,0
4c476a763730b4d798299c602f458106,721724681,44,0,2019-07-22 22:23:22 UTC,1,1,1
f826306329de9a15a5b59186f2980ba5,718865620,24,0,2019-07-19 12:20:58 UTC,0,0,0
8bcdb27f08bf541110ad0edfe3fab38d,718841071,20,0,2019-07-19 11:27:34 UTC,0,0,0
45472721a55a735101c01a503b8cd4ff,721996780,32,1,2019-07-23 11:38:17 UTC,0,0,0
45472721a55a735101c01a503b8cd4ff,722022073,32,1,2019-07-23 14:14:22 UTC,0,0,0
f84960492cfdba6c3baeffb1015a4535,720565621,24,0,2019-07-21 08:29:37 UTC,1,0,0
cc7c52221fced2b28060710a7cba7bdd,718923760,20,1,2019-07-19 14:36:27 UTC,0,0,0
ad261ffefb6dbd258f6f75cd1de0d733,718631280,37,0,2019-07-19 06:13:18 UTC,0,0,0
baabb7cb09f1152d9b608a187dc98143,721040685,32,1,2019-07-21 18:26:13 UTC,1,0,0
84aae6e377b33fbe7597546d6a1240a0,721752993,30,1,2019-07-23 03:28:21 UTC,1,1,1
02c8c174468a2310879076ec3b7d80a5,718750856,39,1,2019-07-19 08:30:01 UTC,1,0,0
60526147e956c3812275fd2f6d2fbf72,718814000,30,1,2019-07-19 10:39:19 UTC,1,0,0
a8c272340e1aa92debafe18f7b1bf579,720592060,36,1,2019-07-21 09:26:08 UTC,1,1,1
d966a58f2f010e9192b7636f27cf452b,719897709,22,0,2019-07-20 14:28:18 UTC,0,0,0
a5923f7c98d2dcddbea8dcbf5659e31c,721955197,53,1,2019-07-23 08:13:16 UTC,1,1,1
c5093339f9e8a5b1db8a14bc772d024c,721967016,53,0,2019-07-23 09:02:34 UTC,0,0,0
44601b4246b551da72d4b354985f1fc4,720247462,55,0,2019-07-21 05:26:35 UTC,0,0,0
9c05577d181d7959a37c6534b414d2d7,721603130,35,0,2019-07-22 12:57:02 UTC,1,1,1
07a795b773f17de8597231f204a24514,720033954,21,1,2019-07-20 23:51:58 UTC,0,0,0
5b1d6e669e1824a0c3a5c54c9cb482fc,719558237,20,1,2019-07-20 08:56:29 UTC,0,0,0
ca551b5598b9af57bbdc1c31169befd8,721108443,32,0,2019-07-22 02:24:02 UTC,0,0,0
5550dbe841acc125f7538cce9f179310,721763315,30,1,2019-07-23 05:02:24 UTC,0,0,0
76b252e7a3f3cd96b20795a3f91beeab,719021069,40,1,2019-07-19 17:23:42 UTC,1,0,0
a6374dbbda2401b6b1f9e7589ce371ff,718837492,39,1,2019-07-19 11:19:31 UTC,0,0,0
dca4af1e05f65e4b356d1e5b01e4f06c,721860871,54,1,2019-07-23 07:22:18 UTC,0,0,0
1c6f64a5bad36b7e2112fa4bb35c54db,719023054,23,0,2019-07-19 17:45:25 UTC,0,0,0
0dcbf54dfc83660787052fc10a219b2b,721593758,35,1,2019-07-22 12:19:01 UTC,1,1,1
e565248189ee9fc9bdd3b6cc052d8e82,720585477,34,0,2019-07-21 09:10:47 UTC,0,0,0
5a22899c43161947445a553a12e58f4e,721752553,23,1,2019-07-23 03:22:32 UTC,0,0,0
2331f3ab845acd86486e21b417f7c795,721608107,42,0,2019-07-22 13:19:16 UTC,0,0,0
5490a5594dfa45b0bc9fa49891961037,719579856,25,1,2019-07-20 09:41:33 UTC,1,0,0
4c2a676b89c7654ce3413e7688f4bbb1,721036292,45,1,2019-07-21 17:13:19 UTC,1,0,0
d54930145cc32a8e07338b59de31b585,721482408,40,0,2019-07-22 09:53:46 UTC,0,0,0
89b133552bf2f50b9ebc5f8c976d462e,722026052,37,1,2019-07-23 14:50:16 UTC,0,0,0
a324c9dfa26b4215914fd63ecf4c543c,722014538,21,1,2019-07-23 13:21:26 UTC,1,0,0
486cb7e3e03ee080040b1267a3c51b96,720852901,24,1,2019-07-21 12:55:13 UTC,0,0,0
18d9ad50a52ac32e6c111ab0b7de2128,718594613,25,1,2019-07-19 05:05:05 UTC,1,1,1
d5d2f71e97b96247b624098914ce5530,721763887,51,1,2019-07-23 05:07:19 UTC,0,0,0
ac2ab1a01c900a8b58f2e33530e6990a,722114587,34,1,2019-07-23 20:21:54 UTC,0,0,0
ac446beaf064228d71e2a65cbdc7b251,720395718,39,1,2019-07-21 07:49:25 UTC,0,0,0
93e48c16737d8fa974a3b039c6a85d76,718542949,21,1,2019-07-18 22:36:59 UTC,0,0,0
4c749cdd06aca040bf1e9037cd7f7362,719375097,27,1,2019-07-20 07:19:15 UTC,0,0,0
423455bdecacde123ece4d97b86874ab,719304391,27,0,2019-07-20 06:12:25 UTC,0,0,0
363a11119bf811fce5dc8c5c1620d102,721618986,27,1,2019-07-22 14:12:25 UTC,0,0,0
341560ef5ece25095682007e5ac9ec19,720910970,50,1,2019-07-21 13:16:59 UTC,0,0,0
24f3ceaf67845982d300e904846f62a7,720607030,32,0,2019-07-21 10:00:39 UTC,0,0,0
a177bed6f234543682174ed25a7aa496,720004605,30,1,2019-07-20 18:55:50 UTC,0,0,0
ed15a4f1b6ea1fdbd2d7106070b009ec,719871878,37,1,2019-07-20 13:22:32 UTC,0,0,0
73bd47feb1fb594578047d143b4639dc,721634740,27,1,2019-07-22 16:36:30 UTC,0,0,0
679f822abd75281b369e030fbfdb9046,721601560,26,0,2019-07-22 12:50:31 UTC,0,0,0
09d15a11e7bbe9ccd3e341f68578d554,720962709,21,0,2019-07-21 16:40:14 UTC,0,0,0
1e0deddf03d7f90903b6590e5e5a4b6e,721631585,25,1,2019-07-22 15:56:36 UTC,0,0,0
69606dcf6157e8e883bdb3af8fec2ef2,721041960,43,1,2019-07-21 19:18:25 UTC,0,0,0
31d608d9e5094a3b5a03803f90ce055c,719120681,32,0,2019-07-20 03:31:22 UTC,0,0,0
079626f8d090e0820b3943ad9eb4ecc7,722027688,36,0,2019-07-23 15:07:40 UTC,0,0,0
79890c70c79c3110874e7a5d40e9751d,722015910,21,1,2019-07-23 13:30:17 UTC,0,0,0
44ad04b4736455fee3a356974ba22a98,721499711,28,1,2019-07-22 10:16:17 UTC,0,0,0
14683b563b3ca09922953d915779bb97,721582320,23,0,2019-07-22 11:32:42 UTC,0,0,0
